personId,title1,title2,title3,title4,title5
-2922237472410262877,"Ganhe 6 meses de acesso ao Pluralsight, maior plataforma de treinamento online",NodeMCU (ESP8266) o módulo que desbanca o Arduino e facilitará a Internet das Coisas...,Progressive Web App - first introduced on Google I/O | airberlin,Pull request first - Practical Blend,Former Google career coach shares a visual trick for figuring out what to do with your life
-2902404120792546116,"Novo workaholic trabalha, pratica esportes e tem tempo para a família. Conheça",Discutindo Devops na Prática,Mastering Bash and Terminal,Don't document your code. Code your documentation.,Former Google career coach shares a visual trick for figuring out what to do with your life
-2901997243166418276,Cinco competências comportamentais para você ser um bom líder,Um bilhão de arquivos mostram quem vence a disputa tabs vs. espaços entre programadores,Custo do Erro - Cinco motivos para investir em automação de testes,Este é o melhor jeito de entender como as mulheres sofrem machismo na área de TI,Former Google career coach shares a visual trick for figuring out what to do with your life
-2879716572190393391,Como resolver conflitos no ambiente corporativo us,O que você deve fazer para se tornar um líder melhor?,"Novo workaholic trabalha, pratica esportes e tem tempo para a família. Conheça",Livro: Retrospectivas Divertidas,Psicóloga de Harvard diz que as pessoas julgam você em segundos por esses critérios | Jornal do Empreendedor
-2868535578416417741,How to augment your career with leadership coaching,Cinco competências comportamentais para você ser um bom líder,Dries Buytaert,Livro: Retrospectivas Divertidas,Former Google career coach shares a visual trick for figuring out what to do with your life
-2857832190675984236,"How I built an app with 500,000 users in 5 days on a $100 server","Elektro, Google e Sama lideram entre as melhores empresas para trabalhar em 2016",Inteligência artificial da IBM criou 'trailer perfeito' para filme,Um bilhão de arquivos mostram quem vence a disputa tabs vs. espaços entre programadores,Google vai reduzir em 50% consumo de memória do Chrome | Google Discovery
-2857103494807137920,"Ganhe 6 meses de acesso ao Pluralsight, maior plataforma de treinamento online",Migrating from Parse to Bluemix,Custo do Erro - Cinco motivos para investir em automação de testes,How it feels to learn Javascript in 2016,Discutindo Devops na Prática
-2839714998776867463,Cinco competências comportamentais para você ser um bom líder,O que você deve fazer para se tornar um líder melhor?,"Novo workaholic trabalha, pratica esportes e tem tempo para a família. Conheça",Livro: Retrospectivas Divertidas,Psicóloga de Harvard diz que as pessoas julgam você em segundos por esses critérios | Jornal do Empreendedor
-2826197582088460753,Porto Seguro compra carteira de seguros Auto da Chubb,"Novo workaholic trabalha, pratica esportes e tem tempo para a família. Conheça",Discutindo Devops na Prática,Don't document your code. Code your documentation.,Former Google career coach shares a visual trick for figuring out what to do with your life
-2820994773540913369,O que você deve fazer para se tornar um líder melhor?,The brilliant mechanics of Pokémon Go,UX ou UI?,Um bilhão de arquivos mostram quem vence a disputa tabs vs. espaços entre programadores,Former Google career coach shares a visual trick for figuring out what to do with your life
-2802782618104446020,"Ganhe 6 meses de acesso ao Pluralsight, maior plataforma de treinamento online",Um bilhão de arquivos mostram quem vence a disputa tabs vs. espaços entre programadores,Seja esperto no trabalho: Melhore a comunicação na empresa com 12 robôs,15 minutos sobre Docker,The hardest thing in computer science
-2798582196833935066,"Novo workaholic trabalha, pratica esportes e tem tempo para a família. Conheça",Livro: Retrospectivas Divertidas,Ray Kurzweil: The world isn't getting worse - our information is getting better,Custo do Erro - Cinco motivos para investir em automação de testes,Former Google career coach shares a visual trick for figuring out what to do with your life
-2785363955043455312,"Novo workaholic trabalha, pratica esportes e tem tempo para a família. Conheça",Things you probably didn't know you could do with Chrome's Developer Console,Why Programmers Want Private Offices,Don't document your code. Code your documentation.,Former Google career coach shares a visual trick for figuring out what to do with your life
-2772844562500836582,"Ganhe 6 meses de acesso ao Pluralsight, maior plataforma de treinamento online",The brilliant mechanics of Pokémon Go,O que o GitHub tem a nos dizer sobre os estereótipos entre programadores | Tecnoblog,Seja esperto no trabalho: Melhore a comunicação na empresa com 12 robôs,Former Google career coach shares a visual trick for figuring out what to do with your life
-2763124458232441793,Aplicativo gratuito permite gerenciar Consórcio Honda diretamente do celular - Notícias - Auto Estrada,"Carne artificial acabará com o agronegócio brasileiro, afirma especialista","Novo workaholic trabalha, pratica esportes e tem tempo para a família. Conheça",Livro: Retrospectivas Divertidas,Former Google career coach shares a visual trick for figuring out what to do with your life
-2762344524254945371,Seja esperto no trabalho: Melhore a comunicação na empresa com 12 robôs,Things you probably didn't know you could do with Chrome's Developer Console,Why Programmers Want Private Offices,Mastering Bash and Terminal,Don't document your code. Code your documentation.
-2755326258208057499,Deputada mais jovem da Câmara silencia o plenário com lucidez do discurso (veja o vídeo),Cinco competências comportamentais para você ser um bom líder,Pesquisadores do MIT desenvolvem tecnologia que digitaliza livros fechados - Geek,Why Programmers Want Private Offices,Java 8 Streams - A Deeper Approach About Performance Improvement
-2726721797588771398,Cinco competências comportamentais para você ser um bom líder,Livro: Retrospectivas Divertidas,Psicóloga de Harvard diz que as pessoas julgam você em segundos por esses critérios | Jornal do Empreendedor,Ray Kurzweil: The world isn't getting worse - our information is getting better,Former Google career coach shares a visual trick for figuring out what to do with your life
-2720944634081565632,Cinco competências comportamentais para você ser um bom líder,Psicóloga de Harvard diz que as pessoas julgam você em segundos por esses critérios | Jornal do Empreendedor,Ray Kurzweil: The world isn't getting worse - our information is getting better,Um bilhão de arquivos mostram quem vence a disputa tabs vs. espaços entre programadores,Former Google career coach shares a visual trick for figuring out what to do with your life
-2708048174260028189,Agile: Falta competência nos testes,Sua comunidade de Teste.,Como Usar o Git e o GitHub,BDD Best Practices and Guidelines - Testing Excellence,Custo do Erro - Cinco motivos para investir em automação de testes
-2690891220216547125,Livro: Retrospectivas Divertidas,Um bilhão de arquivos mostram quem vence a disputa tabs vs. espaços entre programadores,Seja esperto no trabalho: Melhore a comunicação na empresa com 12 robôs,Why Programmers Want Private Offices,Former Google career coach shares a visual trick for figuring out what to do with your life
-2674237157038464789,"Novo workaholic trabalha, pratica esportes e tem tempo para a família. Conheça",Seja esperto no trabalho: Melhore a comunicação na empresa com 12 robôs,Discutindo Devops na Prática,Don't document your code. Code your documentation.,Former Google career coach shares a visual trick for figuring out what to do with your life
-2644571257397324782,Livro: Retrospectivas Divertidas,Psicóloga de Harvard diz que as pessoas julgam você em segundos por esses critérios | Jornal do Empreendedor,Ray Kurzweil: The world isn't getting worse - our information is getting better,Um bilhão de arquivos mostram quem vence a disputa tabs vs. espaços entre programadores,Former Google career coach shares a visual trick for figuring out what to do with your life
-2644515735969463168,Livro: Retrospectivas Divertidas,O que o GitHub tem a nos dizer sobre os estereótipos entre programadores | Tecnoblog,10 Modern Software Over-Engineering Mistakes,Custo do Erro - Cinco motivos para investir em automação de testes,Don't document your code. Code your documentation.
-2626634673110551643,"Novo workaholic trabalha, pratica esportes e tem tempo para a família. Conheça",The brilliant mechanics of Pokémon Go,Livro: Retrospectivas Divertidas,Ray Kurzweil: The world isn't getting worse - our information is getting better,Former Google career coach shares a visual trick for figuring out what to do with your life
-2623844842607044962,"Novo workaholic trabalha, pratica esportes e tem tempo para a família. Conheça",Ray Kurzweil: The world isn't getting worse - our information is getting better,Um bilhão de arquivos mostram quem vence a disputa tabs vs. espaços entre programadores,Seja esperto no trabalho: Melhore a comunicação na empresa com 12 robôs,Former Google career coach shares a visual trick for figuring out what to do with your life
-2615487427211911927,"Novo workaholic trabalha, pratica esportes e tem tempo para a família. Conheça",Um bilhão de arquivos mostram quem vence a disputa tabs vs. espaços entre programadores,Seja esperto no trabalho: Melhore a comunicação na empresa com 12 robôs,Don't document your code. Code your documentation.,Former Google career coach shares a visual trick for figuring out what to do with your life
-2594582613482026982,"No Brasil, '25% dos celulares ainda são 'Burrofones'","Inovador, Nubank ganha prêmio no Vale do Silício | EXAME.com",The brilliant mechanics of Pokémon Go,Ray Kurzweil: The world isn't getting worse - our information is getting better,Former Google career coach shares a visual trick for figuring out what to do with your life
