userId,rec_1,rec_2,rec_3,rec_4,rec_5
-8459536159620126358,TI Bimodal? Receita para o desastre...,[Books] Biblioteca FIXE: Sugestões de Leitura,OKR e meta: minha experiência no Runrun.it,"Empresas brasileiras correm para ""ajustar"" cultura interna | EXAME.com",Por que os CEOs devem apostar grande no digital (ou voltar pra casa) - CIO
4417246933621591943,71 erros de português que precisam sumir dos seus e-mails,"SINAIS do FUTURO imediato: #1, internet das coisas",Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre,Quando o Scrum irá falhar - Tableless,71 erros de vocabulário e pronúncia em inglês que você faz
5663484293775216130,"Apple, Set to Move to Its Spaceship, Should Try More Moonshots",WWDC 2016 preview: How to watch &amp; what to expect at Apple's event on Monday,The End Of Apple Man,What to Expect at WWDC 2016,An Exclusive Look at How AI and Machine Learning Work at Apple - Backchannel
-3808141682397656195,[Kanban Boards] Is Pinnery the Better Trello?,8 Insanely Simple Productivity Hacks,We spent a week making Trello boards load extremely fast. Here's how we did it.,10 Simple Habits of Insanely Productive People,Java Collections Cheat Sheet
-6508069509459346924,Dial in with ease using the latest Google Calendar app for Android,Introducing Casting into Hangouts,Add images to questions and answers in Google Forms,Designing smart notifications,"Choose the Google Docs, Sheets, and Slides files you want to access offline"
-6316613156648676087,The Future of Digital Banking is Now,Banks Need To Collaborate With Bitcoin and Fintech Developers,Digital Tool as Strategic Enabler for Banking Transformation,Building a digital-banking business,A digital crack in banking's business model
4055846614004717711,[Books] Biblioteca FIXE: Sugestões de Leitura,Cinco competências comportamentais para você ser um bom líder,O que é liderança? Liderança é fazer a diversidade funcionar.,Dicas para aumentar produtividade: 14 dicas incríveis.,O tênue equilíbrio da equipe que desenha produtos digitais
8496119444480535595,Windows 10 Anniversary SDK is bringing exciting opportunities to developers,Microsoft's mobile problem may not be a problem at all,Introducing Docker for Windows Server 2016 - Docker Blog,​Microsoft and Canonical partner to bring Ubuntu to Windows 10 | ZDNet,"Microsoft: Windows Phone is not the place to do ""new and exciting things"" - MSPoweruser"
3118792477913513242,Carteira inteligente tem trava biométrica e controle por aplicativo - Gadgets,"Em 2017 será possível ignorar totalmente o cartão físico, garante Itaú",Mastercard lança rival do Apple Pay e reforma seu logo,Cade autoriza Itaú Unibanco e Mastercard a criarem nova bandeira de cartão,Como o Trello foi de 4 a 17 milhões de usuários
-899408017713069700,Containers - Clean up your House,Why You Should Stop Installing Your WebDev Environment Locally - Smashing Magazine,Automate Docker with the Remote API and Ruby,A Docker Fork: Talk of a Split Is Now on the Table - The New Stack,Docker Engine 1.11 with runC: Announcing the general availability of the industry's first OCI-compliant runtime
-7381477755938439823,25 Coisas que Você Devia Começar a Fazer Agora que Tem 25 anos,Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre,Vídeos motivacionais: os 21 vídeos mais incríveis.,7 motivos para você acordar às 5 da manhã - Tudo Pela Arte,O seu conteúdo está preparado para as duas internets?
-5145337910218163424,Automate Docker with the Remote API and Ruby,"Use Docker to build, test and push your Artifacts",Containers - Clean up your House,A Docker Fork: Talk of a Split Is Now on the Table - The New Stack,Why You Should Stop Installing Your WebDev Environment Locally - Smashing Magazine
627408625947732191,"SINAIS do FUTURO imediato: #1, internet das coisas",Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre,Séries com lições sobre empreendedorismo: As 7 melhores!,Cinco competências comportamentais para você ser um bom líder,Dicas para aumentar produtividade: 14 dicas incríveis.
8676130229735483748,The Color of Paradise (1999),Boogie Nights (1997),Hidden (Caché) (2005),Eternal Sunshine of the Spotless Mind (2004),Pi (1998)
913833950286021192,How To Manage Your Drupal Patches with 'Drush Patch File' | Chromatic,Drush 9 Roadmap,Drupal 8.1.0 is now available,Choosing Modules and Themes for Drupal 8,Dries Buytaert
4670267857749552625,Why Deep Learning Is Suddenly Changing Your Life,Vision API - Image Content Analysis,Google Is About to Supercharge Its TensorFlow Open Source AI,"How Google is Remaking Itself as a ""Machine Learning First"" Company - Backchannel",Bayer anuncia compra da Monsanto por US$ 66 bilhões
-3057753924708856977,Firebase Test Lab for Android,One weird trick that will change the way you code forever: JavaScript TDD,Clean Coder Blog,7 Mistakes Most Beginners Make When A/B Testing,Practical End-to-End Testing with Protractor
-9156344805277471150,"Google I/O 2016 preview: Android N, Android VR, Project Chirp, Play Store on Chromebooks and more!","What do you mean by ""Event-Driven""?","Google I/O: Expect A.I., virtual reality",Communication Within an Android App With EventBus,"Apple unveils the new iPhone 7, preorder now, available 9/16"
-375620451534537810,Firebase Test Lab for Android,One weird trick that will change the way you code forever: JavaScript TDD,Clean Coder Blog,7 Mistakes Most Beginners Make When A/B Testing,Practical End-to-End Testing with Protractor
5443789138803907929,Google believes its superior AI will be the key to its future,Report: Google I/O to focus on voice search as Google preps 'Chirp' competitor to Amazon Echo,The next AI is no AI,​Google's AI software is moving into your iPhone,Finding The Meaning Of Artificial Intelligence At Google I/O
2366804926588454563,Cartography Comparison: Google Maps & Apple Maps,Eddy Cue and Craig Federighi Open Up About Learning From Apple's Failures,"A sneak peek at Google's upcoming travel app, Trips",Google I/O 2016 Preview: A Chrome/Android merger? Project Tango? VR?,[Tools] XMind Plus - Last Chance for students' 1$ gift
-2987249689651576371,Firebase Test Lab for Android,One weird trick that will change the way you code forever: JavaScript TDD,Clean Coder Blog,7 Mistakes Most Beginners Make When A/B Testing,Practical End-to-End Testing with Protractor
363824806352919913,Good Software Takes Ten Years. Get Used To it.,One year as a Data Scientist at Stack Overflow,Seniority,What 2 Years of Android Development Have Taught Me the Hard Way - Thought's by Aritra Roy,What's the Best Programming Language to Learn in 2017?
-4830018755429682246,ClienteSA - Gente - Empatia e tecnologia,[Books] Biblioteca FIXE: Sugestões de Leitura,Degraus para o sucesso: a inovação no core do negócio,"""5G está para IoT como 4G esteve para o Smartphone"", saiba as apostas da Intel para 2017",Olhando para o futuro: 5 pontos de atenção
-7240735065448254654,Firebase Test Lab for Android,One weird trick that will change the way you code forever: JavaScript TDD,Clean Coder Blog,7 Mistakes Most Beginners Make When A/B Testing,Practical End-to-End Testing with Protractor
8180111365399889286,10 Free Screen Readers For Blind Or Visually Impaired Users - Usability Geek,"Meet Articoolo, the robot writer with content for brains",Big data's 'streetlight effect': where and how we look affects what we see,Client-side ranking to more efficiently show people stories in feed,Artificial intelligence produces realistic sounds that fool humans
4079953840379998293,ClienteSA - Gente - Empatia e tecnologia,[Books] Biblioteca FIXE: Sugestões de Leitura,Degraus para o sucesso: a inovação no core do negócio,"""5G está para IoT como 4G esteve para o Smartphone"", saiba as apostas da Intel para 2017",Olhando para o futuro: 5 pontos de atenção
-5564980755503989625,What Is Open Banking and Why is it Important?,Engineering Digital Banking Solutions Using UX Methodology,The Future of Digital Banking is Now,Is FinTech Forcing Banking to a Tipping Point?,Banking Needs a Customer Experience Wake-Up Call
-4293690759387208926,Serious Business: Should Renewable Energy Continue Receiving Government Subsidies?,Growing Global Electricity Consumption Is Not Just Bitcoin's Fault,Ethereum Used for 'First' Paid Energy Trade Using Blockchain Tech - CoinDesk,"Google unleashes DeepMind on energy-hungry datacenter, cutting cooling bill by 40 percent",Google shares data center security and design best practices
6574579966911353978,Serious Business: Should Renewable Energy Continue Receiving Government Subsidies?,Growing Global Electricity Consumption Is Not Just Bitcoin's Fault,Ethereum Used for 'First' Paid Energy Trade Using Blockchain Tech - CoinDesk,"Google unleashes DeepMind on energy-hungry datacenter, cutting cooling bill by 40 percent",Google shares data center security and design best practices
-4097432147189001825,Serious Business: Should Renewable Energy Continue Receiving Government Subsidies?,Growing Global Electricity Consumption Is Not Just Bitcoin's Fault,Ethereum Used for 'First' Paid Energy Trade Using Blockchain Tech - CoinDesk,"Google unleashes DeepMind on energy-hungry datacenter, cutting cooling bill by 40 percent",Google shares data center security and design best practices
-6532175987346600523,Vídeos motivacionais: os 21 vídeos mais incríveis.,25 Coisas que Você Devia Começar a Fazer Agora que Tem 25 anos,Cinco competências comportamentais para você ser um bom líder,7 motivos para você acordar às 5 da manhã - Tudo Pela Arte,Design Sprint: onde o design e a velocidade importam
-3806521031040937656,Atlassian launches Bitbucket Pipelines,Stackdriver Debugger now works with source code directly in GitHub and Bitbucket,Git Large File Storage (Git LFS) now in Bitbucket Cloud - Bitbucket,The Business Case for Continuous Delivery | Continuous Delivery | Atlassian,Taking Microservices Home - NGINX
-8123627990288459252,Doing Data Science Right - Your Most Common Questions Answered,Building a high-throughput data science machine,"The ""Joel Test"" for Data Science",Engineers Shouldn't Write ETL: A Guide to Building a High Functioning Data Science Department,Mastering Software Development in R · Simply Statistics
-4246695160507476121,China will have the world's first driverless-cars-only city: Baidu CEO,Smartwatch sales are tanking,"The new, scary face of auto insurance",The omnichannel customer experience is poised to take off in regulated industries,Self-Driving Cars and Insurance
-7508498733655581893,"ProtoHack, hackathon criado no Vale do Silício, desembarca em São Paulo para sua primeira edição no espaço Engenho Maker - Startupi",Livros sobre liderança: os 10 melhores livros para bons líderes,[Books] Biblioteca FIXE: Sugestões de Leitura,As expectativas das mulheres da Geração Y são muitas,TEDxSãoPaulo
6970482293998499949,Embed charts from Google Sheets in Google Docs and Slides and update them with a single click,"Opening Google Docs, Sheets, and Slides files on mobile now easier when you're offline","Choose the Google Docs, Sheets, and Slides files you want to access offline","Explore in Docs, Sheets and Slides makes work a breeze - and makes you look good, too",Accept questions from your audience when presenting in Google Slides
7530102388348371118,Vídeos motivacionais: os 21 vídeos mais incríveis.,Dicas para aumentar produtividade: 14 dicas incríveis.,Quando o Scrum irá falhar - Tableless,Cinco competências comportamentais para você ser um bom líder,O que é benchmarking? Veja quando um concorrente se torna inspiração!
